latitude,longitude,altitude,geometry,state_code,source,name,ward_code,global_id
6.5077501,3.6061102,,Point,LA,GRID,Kaneal Gas,LASEOA06,7f1a4f0b-d95e-4edf-a9d2-d158d7affaa5
6.4405683,3.3652433,,Point,LA,GRID,Oando Filling StationBombay,LASAPA02,7f58b1c9-6620-4ec5-9342-4d144508b1aa
6.4210703,2.7097729,,Point,LA,GRID,Bemak,LASBDY17,7fae12f5-ddad-4081-9bdd-999b3a87c6d0
6.5541367,3.4757135,,Point,LA,GRID,Mobile Filling Station,LASIKU13,802cd828-6843-47ba-8594-59f775e4ebc5
6.4852157,3.8704125,,Point,LA,GRID,Bisolu Nigeria Limited,LASIUI08,80b36c48-a9a7-48e7-9781-b06193899e95
6.4996643,3.0198919,,Point,LA,GRID,Bar Oil and Gas Ltd,LASBDY13,80e02c63-d0f1-4de8-82fc-36c2d917c83d
6.4631269,3.6734725,,Point,LA,GRID,Rainoil Filling Station,LASIUI04,8160b858-70ea-4d5f-9613-af6c47a7ec81
6.4605508,3.1658068,,Point,LA,GRID,Ife Oluwa Petroleum Station,LASOJO07,81852376-80db-4fc4-9916-48fb8c19a9d1
6.6253209,3.2582507,,Point,LA,GRID,Enyoreteil Petroleum,LASAMO07,82463a4e-a2a2-41b5-918b-e00cd3779471
6.522845,3.2577133,,Point,LA,GRID,Waleola Golden Venture,LASAMO24,8260bace-a864-426a-a8cd-8faedb9dc3c2
6.5824368,3.2131342,,Point,LA,GRID,Adebol Oil and Gas Int Nigeria Ltd,LASAMO15,83c79411-50d7-4464-9042-88e76afed715
6.6082816,3.2590628,,Point,LA,GRID,Conoil Filling Station,LASAMO13,84c4ea6f-5751-45b2-96a1-bfeabf7d2351
6.4741867,3.0125,,Point,LA,GRID,Rolab Oil,LASBDY08,84efd77b-a65c-4e6c-adac-6a021f31cd51
6.5445788,3.2644253,,Point,LA,GRID,Tfk Oil and Gas,LASAMO25,8514f234-7335-4c91-8605-fa8ca2d49815
6.4878713,3.5788362,,Point,LA,GRID,NNPC Filling Station I,LASEOA02,853de359-57be-4006-b9a7-1a5831618274
6.6321651,3.5341327,,Point,LA,GRID,Habeeb Global Oil Ventures,LASIKU29,856239fd-cf89-4daa-9a41-83dbb0905133
6.4828664,3.171307,,Point,LA,GRID,MRS Filling Station,LASOJO01,859dbb55-0032-4eab-b3e3-6344e0128cb4
6.550495,3.2410117,,Point,LA,GRID,Mobil Filing Station,LASAMO23,866ce5b9-6add-4071-ac5e-5e1a8772a43c
6.6880433,3.2617583,,Point,LA,GRID,Total Filling Station 1,LASAMO11,8709ba8c-2ab8-4a34-8416-a6333f3dd008
6.3873497,2.7706621,,Point,LA,GRID,Museg Oil,LASBDY10,875c16a5-08af-468d-8503-17a5d518238b
6.6272998,3.2939568,,Point,LA,GRID,Ramonak Limited,LASAMO04,879c9c98-cf85-49e1-8db6-8a660c2a8823
6.4708162,3.5651598,,Point,LA,GRID,MRS,LASEOA03,87e02cc9-d8ae-4509-bf86-53b579598f8c
6.4714803,3.3251804,,Point,LA,GRID,T Time Petroleum Service,LASSUE09,8865de79-4999-48cc-9ae5-f2ed852154d5
6.41866,2.8874683,,Point,LA,GRID,Oil and Gas Station,LASBDY16,8866dfa9-db31-4546-ab3a-1d2f0f2e405c
6.4683257,3.1431181,,Point,LA,GRID,Gogas Filling Station,LASOJO07,88727703-27c3-4062-b4e5-7a0fb77bf604
6.4819924,3.0288192,,Point,LA,GRID,Ajibade Oil,LASBDY11,88f94bd4-e924-4e2c-9d7a-0306e9aaf3c8
6.6269792,3.3373093,,Point,LA,GRID,Mobil Filling Station Ijaiye Road,LASIKA07,89513ec3-c717-4ceb-be8e-7fdd305e03ca
6.4206683,2.7093817,,Point,LA,GRID,Orenco Oil and Gas Nigeria Limited,LASBDY17,89e3d398-c25a-4eb4-94e2-43227abb6a03
6.6000925,3.2400228,,Point,LA,GRID,Bravo Petroleum Nig Ltd,LASAMO14,8a4dcc4f-f4df-41f8-bfcf-f408f7f53e75
6.4585528,3.1598501,,Point,LA,GRID,Fulhaq International Nigeria Ltd,LASOJO07,8ac25db2-6e25-4562-99f4-9ade2a298e1e
6.6116074,3.4194222,,Point,LA,GRID,NNPC Filling Station,LASKSE22,8ac8c786-675e-4870-a9aa-fe434fa9e458
6.55924,3.2983133,,Point,LA,GRID,Fawal Oil,LASOIO02,8b5dcf52-adf9-4639-bcbf-878e9732700c
6.4838064,3.0404504,,Point,LA,GRID,Akos Pat Petroleum,LASBDY11,8bb83575-4688-4054-8c0f-6e5f9492c31d
6.489634,3.3801969,,Point,LA,GRID,Oando Filling Station,LASLMD09,8c33b96e-3125-41ef-86eb-157febbc637d
6.5611747,3.2495952,,Point,LA,GRID,MRS Petrol Station,LASAMO23,8c84067c-434d-41fd-9a36-9396f350cdc9
6.4798893,3.3501801,,Point,LA,GRID,Gap Energy Resources Limited,LASSUE11,8cd370b6-31db-42c9-a214-c51a34d2cbb1
6.6295,3.319145,,Point,LA,GRID,Top Crown,LASAGG07,8cda0b89-220f-460f-bf31-c4b02550c46d
6.4417062,3.9057627,,Point,LA,GRID,Ebomid Filling Station,LASIUI08,8cf31c94-7d77-42a0-9aa0-6e611a85dc77
6.5357266,3.3052905,,Point,LA,GRID,Roogas Gas Station,LASOIO03,8d60af55-86ab-4a04-8af1-d3da1e57726c
6.4383995,2.9048668,,Point,LA,GRID,Nybo Oil,LASBDY18,8d623568-9d22-48f1-8a1e-919678aac006
6.613235,3.4789067,,Point,LA,GRID,Rem Dabson Oil and Gas,LASIKU22,8d74d68d-ef89-430e-b461-d520fc6cebf9
6.44071,2.9370237,,Point,LA,GRID,Total Filling Station,LASBDY03,8e2bddc9-47cb-4043-8b27-9626328b4e04
6.471864,3.8253615,,Point,LA,GRID,NNPC Filling Station,LASIUI02,8e7dbe8e-3fc1-4082-b994-f560a04f73d8
6.4835649,3.171625,,Point,LA,GRID,Bimppy Oil,LASOJO05,8ed4f9f3-0819-4b03-bc18-3245d357eb35
6.526595,3.3561533,,Point,LA,GRID,Oando Filling Station,LASMUN04,8fb5560a-70b8-4cb5-9c71-bc7dfbd23219
6.5612804,3.3391188,,Point,LA,GRID,Meritan Filling Station,LASOIO16,9036e231-d19e-4077-b068-834996053bb6
6.459829,3.5546633,,Point,LA,GRID,Heyden Filling Station Ajah,LASEOA04,904cedfd-e2ee-434d-81bb-816b5cbfd6a9
6.6019117,3.5181067,,Point,LA,GRID,Oando Oleum,LASIKU02,9098566c-6d6e-488f-ac62-83e38993c848
6.549105,3.2599083,,Point,LA,GRID,Sun Petroleum,LASAMO25,91a9ea1f-8afb-4716-8ee9-59b6489eadff
6.5875901,3.3871309,,Point,LA,GRID,Conoil Filling Station Estate,LASKSE15,91b811d6-e121-40b8-b4fe-a3edcaba165e
6.6289036,3.5120664,,Point,LA,GRID,Azab Mega Station,LASIKU20,92093ec1-967f-45ff-9e0c-bf9de9846378
6.5601975,3.2952856,,Point,LA,GRID,Biscott Integrated Service Limited,LASOIO02,922b67eb-eb9f-448c-ba14-8d7f7884b381
6.4982714,3.090649,,Point,LA,GRID,Fse Filling Station,LASBDY08,9306c700-bbf8-4d82-a115-490a56b25392
6.6909847,3.2628595,,Point,LA,GRID,Muyad Oil,LASIOE04,935744bd-1171-4345-9bbb-11c37e999b76
6.4376877,2.8774473,,Point,LA,GRID,Royal Father Global Services Limited,LASBDY02,935cebb7-2bbf-436c-a058-08e1e774fa71
6.6536724,3.3230887,,Point,LA,GRID,Conoil Filling Station,LASIOE02,936ceac8-522f-44ac-8cef-feeaa9a73796
6.4432583,3.3130667,,Point,LA,GRID,Sot Filling Station,LASAON11,938fecbf-47b2-46e0-a34b-1abe6f6775fa
6.5520208,3.269152,,Point,LA,GRID,Muky Oil,LASAMO20,94a4b251-c774-4ad2-a380-3058c0266739
6.59182,3.6056867,,Point,LA,GRID,Yisgas Filling Station,LASIKU24,952452db-d72c-4281-9637-9de6ebdd4e82
6.4215267,2.7115817,,Point,LA,GRID,Ya Lateef Pet Limited,LASBDY17,95aed11d-76d4-4429-9583-8aedaaa16079
6.5498191,3.2606123,,Point,LA,GRID,Sun Petroleum Filling Station,LASAMO25,95ea0066-51a9-45e2-b8ee-a7d2eec3b308
6.4984542,2.9547334,,Point,LA,GRID,Bright Energy and Gas,LASBDY14,9619fbc9-58c5-49d2-a775-97e4905365f1
6.6232558,3.3644484,,Point,LA,GRID,Mobil Filling Station,LASKSE21,969bf34a-7e10-484e-bf4d-0d0ad4e66cd2
6.6501227,3.7099253,,Point,LA,GRID,Deditex Petroleum,LASEPE01,97175404-1202-4d34-a0c4-77dda12e444b
6.4606995,3.1427037,,Point,LA,GRID,Accessories Sale Refill Repairs,LASOJO03,9728fffb-f961-482e-b853-a61affadaffb
6.6584433,3.2544183,,Point,LA,GRID,Swift Oil,LASAMO11,974b0c5c-b529-4f61-b50e-a3e04770bd9d
6.3839271,2.735852,,Point,LA,GRID,Agbeke Oil,LASBDY10,97be9a64-e8e6-4a72-8d59-5fcd2d4abdd3
6.5327504,3.3073511,,Point,LA,GRID,Fagbems Filling Station,LASOIO12,9a5e72f0-d491-4739-82e9-72c4a345741b
6.4727798,3.7262314,,Point,LA,GRID,Davitech Filling Station,LASIUI04,9a8e530d-3911-43d7-af8c-8e5016677b11
6.5866639,3.9518153,,Point,LA,GRID,Bunvic Filling Station,LASEPE03,9aeebcaf-008b-4c22-bf59-be7a01893505
6.3830017,2.7205283,,Point,LA,GRID,Timmynat Oil,LASBDY10,9b04f904-9be6-4b85-916a-0193fb3a16b4
6.3839878,2.732185,,Point,LA,GRID,Al Sikson Petroleum Ltd,LASBDY10,9b4a0c69-0e98-4ad2-9c12-6b3bde603072
6.4092871,4.1304797,,Point,LA,GRID,Filling Station Apakin,LASIUI11,9b717237-ee4b-48d6-b195-5df8ffd0369f
6.6452231,3.711552,,Point,LA,GRID,Goldline Venture Ltd,LASEPE01,9c9a37cd-2730-4136-9fb2-6c5f48679b17
6.462295,3.1668002,,Point,LA,GRID,Ibukun Abula Azeez Felling Station,LASOJO07,9cd2b57d-6656-4c4b-891b-09f5be3734b0
6.4196117,2.713555,,Point,LA,GRID,Filling Station 2,LASBDY17,9cd7bc2a-99af-4973-8eae-5e4f9c45e2fc
6.4736121,3.3363596,,Point,LA,GRID,General Oil Limited,LASSUE09,9d593b7d-2bfa-45c1-8ca8-56af4fe7edcd
6.4718465,3.8114764,,Point,LA,GRID,Fo Fillings Station,LASIUI02,9d905f2a-1072-4491-8438-7eb2cbdcf243
6.544796,3.3010407,,Point,LA,GRID,Pog Peridot,LASOIO10,9dc4eec7-8bdf-4d1d-84e3-993933058854
6.6211648,3.2528578,,Point,LA,GRID,Adkaz Oil and Gas,LASAMO07,9e4d0931-9f64-4184-8584-c5793f8c5490
6.4717183,3.8145282,,Point,LA,GRID,Mobil Fillings Station,LASIUI02,9e559a7f-616f-481f-b515-d09b6070e658
6.491099,3.298214,,Point,LA,GRID,Jubilee Gas Station,LASOIO07,9ebcc088-0929-4b66-9911-70b27d8acb42
6.4364162,3.4408121,,Point,LA,GRID,Mobil Filling Station 1,LASEOA01,9eec3751-381e-4d00-ba46-9da92ed472cd
6.4200981,2.7181626,,Point,LA,GRID,MRS Filling Station,LASBDY17,9faf8c97-5f42-413d-8c8e-b44e4c6de3d1
6.61122,3.2955833,,Point,LA,GRID,Oylex Filling Station,LASAMO32,9fb447d1-2e10-4284-8773-6e9da0b96bed
6.6690254,3.9882393,,Point,LA,GRID,Darayo,LASEPE13,9fc190f2-88af-4b94-a340-209363c7a44f
6.5985417,3.3035021,,Point,LA,GRID,Forte Oil Filling Station,LASAMO35,9fd22611-a5e8-461e-9ff8-107bdcc20c00
6.5063964,3.3778344,,Point,LA,GRID,MRS Filling Station,LASLMD10,a0069b67-5da0-4b21-8921-6420302d3061
6.6307067,3.4830079,,Point,LA,GRID,NNPC Filling Station,LASIKU28,a00c39f8-5dea-4a43-b75a-3f7d60f6f30f
6.4646574,3.6699424,,Point,LA,GRID,Skyteam Filling Station,LASIUI04,a038f9c9-65cd-4496-a022-f38878078213
6.4628307,3.6904471,,Point,LA,GRID,Fedok Oby Oil,LASIUI04,a282e0bd-6117-4f76-828c-83e11d99074f
6.605217,3.346882,,Point,LA,GRID,Mobil Filling Station 1,LASIKA17,a0a3c71b-8d2f-4052-8d5a-96c3f2344294
6.4746733,3.1677883,,Point,LA,GRID,Romosco Investment NigLtd,LASOJO07,a105e8cd-562f-4232-bb22-ba97a69dc79f
6.4544713,3.3275755,,Point,LA,GRID,Bindalo,LASATO07,a118aa12-27ec-45df-af26-308c3081631f
6.502325,3.37736,,Point,LA,GRID,Total Filling Station,LASLMD05,a1391ec5-3df5-4da3-9311-15175720bd0e
6.4717599,3.7120512,,Point,LA,GRID,Gommek Petroleum,LASIUI04,a179dee6-74cd-4026-8e6a-34eeb8cd5330
6.4206268,4.0664722,,Point,LA,GRID,M W Oil and Gas,LASIUI06,a18b42a5-d7dd-4e40-918c-e969765ae568
6.6269575,3.3412159,,Point,LA,GRID,Total Ogba 2,LASIKA07,a1c9c784-4cd4-4a11-893e-d5e70883f30e
6.4939401,3.1731831,,Point,LA,GRID,S Sonsglo Oil,LASOJO05,a22cbc9a-5af4-43e0-8b28-d2a224913da4
6.4708067,2.9898517,,Point,LA,GRID,Sho Oil,LASBDY08,a2796651-6f7b-46ed-8b5c-8d86bc2b089c
6.6068863,3.5959826,,Point,LA,GRID,Mobil Petrolium,LASIKU04,a36764cb-380d-4947-bcbf-75d87c5c0982
6.477171,3.1858853,,Point,LA,GRID,Luri Oil,LASOJO12,a3993ddf-45ac-4134-96f1-bec8282b3f64
6.5404567,3.2946083,,Point,LA,GRID,Petrocam,LASOIO10,a3d59e6c-d070-4fdc-85ef-ee5190e94d26
6.4584388,3.306031,,Point,LA,GRID,Mubostic Oil and Gas,LASAON12,a5530343-a863-4d21-86dc-f61509189943
6.6112914,3.411963,,Point,LA,GRID,NIPCO Filling Station,LASKSE10,a5588c8e-89eb-4db4-839c-d5419c0ee980
6.4945668,3.144242,,Point,LA,GRID,NIPCO Filling Station,LASOJO06,a5931d3c-1794-4a2a-bd86-7367489f483a
6.5520533,3.27991,,Point,LA,GRID,Waleola Golden Venture,LASAMO20,a60bcea7-70dd-4235-b213-f183fdacdd1d
6.4961083,3.1237883,,Point,LA,GRID,Total Filling Station,LASOJO06,a636d6ca-1eb0-4577-b4a6-a828e89db447
6.6034033,3.6057135,,Point,LA,GRID,Fomon Filling Station,LASIKU04,a69e59dd-0611-4a11-92b1-d10c02acfa50
6.4511,3.4012767,,Point,LA,GRID,Total Filling Station 1,LASLID13,a726c096-a242-489f-8f19-9df1fcb45ec5
6.5393526,3.3115659,,Point,LA,GRID,Destiny Petrol Station,LASOIO12,a74ae3e0-9b31-4f6a-bc70-fca920dc30a4
6.4995617,3.0187167,,Point,LA,GRID,Olaluwa Int Petroleum Ltd,LASBDY13,a78dfca8-f36e-457e-9769-39f7464923e6
6.6726844,3.4636801,,Point,LA,GRID,Kaylad Petroleum,LASIKU16,a7c2f3e5-35e1-4a66-bcfc-f84f04d7eed8
6.5827793,3.5935067,,Point,LA,GRID,Stir Oil and Gas,LASIKU25,a7e3ad51-de38-4d93-9547-a4292bc1f53d
6.417381,2.7336311,,Point,LA,GRID,Fatnoble Filling Station,LASBDY10,a7f06977-0cc0-441e-83d7-82caa4e87555
6.5955422,3.2880721,,Point,LA,GRID,First Royal Filling Station,LASAMO33,a8ac6b23-1abc-490a-8e69-fc5a873faccd
6.4269876,2.7261206,,Point,LA,GRID,Nuesedo Inv Big Ltd,LASBDY17,aaa65db6-61bf-4fb7-9c6b-6062b1b5a51b
6.5887039,3.2868093,,Point,LA,GRID,Onoke Petroleum,LASAMO33,aac8aa13-1e52-41d6-80dc-d77e6bc1b3af
6.6274313,3.4836088,,Point,LA,GRID,Nakel Petroleum,LASIKU28,ab8cac0f-ee47-48a3-8f0a-ca9e1c1c0ede
6.6289778,3.2599297,,Point,LA,GRID,Rinsayo Filling Station,LASAMO06,ab8d49a5-3aea-4991-a11d-7d63f96d515a
6.5894,3.566155,,Point,LA,GRID,Sr International,LASIKU11,abe8063a-a833-4284-a967-192d391c2793
6.4674629,3.2835191,,Point,LA,GRID,MRS Filling Station Festac,LASAON14,ac559e23-1f35-44e0-8cbe-fa6dc8fd0969
6.4721415,3.7191004,,Point,LA,GRID,Rebot Filling Station,LASIUI04,acaab312-9f08-429b-9c5c-8f00c793e747
6.4757857,3.8441863,,Point,LA,GRID,Mut Hass,LASIUI02,acdb7b80-095b-4ed1-bffb-a04861f2c733
6.6692526,3.2744409,,Point,LA,GRID,Energy Filling Station,LASIOE08,ad1fef54-8f93-4e97-962f-80ba60730c74
6.4854288,3.8869133,,Point,LA,GRID,Yemsonat Petroleum,LASIUI08,ad349d3c-9b45-4722-aa8f-86a254d62037
6.5641407,3.3005527,,Point,LA,GRID,Lord Grace Petrol Station,LASOIO02,ad8ee7f7-d3df-47f1-b845-a19dd3e07a56
6.4330505,2.7228439,,Point,LA,GRID,Dupyem Global Resource,LASBDY17,adb6d288-63a0-4d2d-8277-0de4bf375507
6.4733454,3.7337576,,Point,LA,GRID,Filling Station,LASIUI04,aec12742-ada3-437b-9f50-e9acef65a9c9
6.6205158,3.4790567,,Point,LA,GRID,Total Filling Station,LASIKU22,af439b0d-4ba9-474f-a7c2-44a729ebc753
6.4368971,3.5146084,,Point,LA,GRID,Emadeb Energy,LASEOA15,afc742b5-3fd0-4e96-8b43-88a89a8eab4a
6.5278618,3.8914025,,Point,LA,GRID,TOG Filling Station,LASIUI01,b03b8bc0-4c65-45da-a7c0-9e21a7320d27
6.4394504,3.3679583,,Point,LA,GRID,Mobil Filling Station,LASAPA02,b0de0619-8b0e-48dc-b24c-dc64ca2500ee
6.6820518,3.2691104,,Point,LA,GRID,NNPC Filling Station,LASAMO11,b127d06a-848d-40f3-a699-5b501b13274e
6.4861667,3.0588417,,Point,LA,GRID,Oyobo Global Int Oil,LASBDY11,b1640611-9de7-4ba6-a347-2b906ff1e3f0
6.5013941,3.1901727,,Point,LA,GRID,Dahush Oil Limited,LASOJO05,b1817da1-2f90-4dc1-9630-e2a91e5c8225
6.5952751,3.3697982,,Point,LA,GRID,NNPC Filling Station 1,LASIKA15,b25ffdda-ecb2-4ab7-8261-7dbf6383ce78
6.6097253,3.5063505,,Point,LA,GRID,BandE Oil and Gas,LASIKU02,b2738802-94ea-4d09-8adc-b7ae6e37aaf0
6.4166701,4.084772,,Point,LA,GRID,Shogo and Son Filling Station,LASIUI06,b2a92391-0727-45af-83b8-6cf3f7616497
6.4355764,3.4969533,,Point,LA,GRID,Total Filling Station Lekki,LASEOA10,b2d16c33-b2aa-42e7-875e-80674bee210c
6.5942375,3.5172746,,Point,LA,GRID,Malok Filling Station,LASIKU02,b2df935c-cc42-4859-9d93-0e5e33289e51
6.4684433,3.36762,,Point,LA,GRID,Oando Filling Station,LASAPA08,b3807307-22e4-4dc7-9918-a9da04f68f09
6.4462892,2.95169,,Point,LA,GRID,FUB Petroleum,LASBDY03,b3aa5c36-7fa4-4701-8ee6-10725e4c6beb
6.4763767,3.3263873,,Point,LA,GRID,Southwest Petroleum,LASAON04,b46ae3e0-6455-4551-9940-526c1a1d5579
6.5301717,3.2772783,,Point,LA,GRID,Bewaji Petroleums,LASAMO18,b47b2610-2a42-471d-864e-f5e1df495ff4
6.4385377,2.9621484,,Point,LA,GRID,Dave Demlong and Company Limited,LASBDY04,b4d374ec-5668-4adb-94e8-4d199a4228f1
6.418268,2.7383799,,Point,LA,GRID,Garsi Oil,LASBDY10,b4fb235f-880b-4ae7-857f-8be9ab5212d4
6.6595462,3.5859455,,Point,LA,GRID,Model Oil and Gas,LASIKU18,b592307e-fe1d-448a-aafb-85ed1c791edb
6.418515,2.8846917,,Point,LA,GRID,Oando Filling Station,LASBDY16,b60c91e0-1659-4da5-80f4-fe660b5cf428
6.4480454,3.4048309,,Point,LA,GRID,Mobil Filling Station,LASLID04,b649b71b-d296-4151-ade4-1b7c82de052c
6.4705374,3.3506437,,Point,LA,GRID,Jonek Oilfield,LASATO12,b6a0d2e3-1c5f-465f-a6c2-dab1753ef8dc
6.6551502,3.2736489,,Point,LA,GRID,Conoil,LASAMO06,b6bceb34-56d3-44e9-8626-f24a5604fafd
6.5896342,3.3346664,,Point,LA,GRID,Forte Oil,LASIKA13,b728c8ba-99e2-4838-9a2f-0c34802e703d
6.6297458,3.5436944,,Point,LA,GRID,Remdabs Oil and Gas,LASIKU29,b7f38522-f8d7-4e4e-acd7-fc67f18bba91
6.4885175,3.3002197,,Point,LA,GRID,NNPC Filling Station 1,LASOIO18,b8a4dcf8-7770-4785-bd94-409947cc3bec
6.6636498,3.2841382,,Point,LA,GRID,Danco Petroleum,LASIOE08,b8bada94-24f0-48ce-9656-a9e5790ce081
6.538959,3.2545595,,Point,LA,GRID,Eagle Star Filling Station,LASAMO01,b8f888f7-f6c2-4d85-a665-4f77045170aa
6.6606476,3.5192445,,Point,LA,GRID,Assured Favours Petroleum Ltd,LASIKU23,b95f6070-3e01-46c1-be39-6b13c58fe56e
6.5136083,3.2803167,,Point,LA,GRID,Olat Filling Station,LASAMO27,ba3fb68c-68d0-45a2-ae61-875ef623d178
6.4647288,3.3174839,,Point,LA,GRID,Facebems Oil,LASAON13,ba5787ee-eff1-443d-914e-a6e16164a499
6.4989815,3.5903458,,Point,LA,GRID,Conoil Filling Station Langbasa,LASEOA06,baef6157-654d-45af-a0fd-cd18ec03ba3d
6.6357836,3.5409273,,Point,LA,GRID,Oluwaseun Filling Station,LASIKU04,bb78dc72-8172-443f-b700-3d3e1fcdebf9
6.4777578,3.8500075,,Point,LA,GRID,Dailybeth Oil,LASIUI09,bbdfa88f-1b3e-4f67-8a57-51e0b67eac8b
6.4738428,3.7386266,,Point,LA,GRID,Huce,LASIUI04,bc00b6b8-6332-499d-becd-198fc1f2ab80
6.4338734,3.4955332,,Point,LA,GRID,World Oil Filling Station Lekki,LASEOA13,bc2ab0f0-ed8c-48be-90c7-4e1ffa7dff0c
6.4404685,2.9211785,,Point,LA,GRID,Energy,LASBDY04,bc53f3cf-179c-4246-a006-1c3aa36b77be
6.4221509,2.8885327,,Point,LA,GRID,Algaajis Oil Limited Filling Station,LASBDY16,bc5ab926-0345-4d99-9720-28e3eb46d69d
6.4429733,3.4214133,,Point,LA,GRID,Oando Filling Station 3,LASEOA12,bca91e64-a015-48e1-be3e-88d0b4bf89db
6.535943,3.2205174,,Point,LA,GRID,Habol Filling Station,LASAMO08,bce2ce5e-799d-487f-ac38-c715bd9fb24e
6.6319474,3.5364663,,Point,LA,GRID,Pm Petroleum Managers,LASIKU29,bd1c1410-5186-4793-8792-907d98ea0948
6.4629685,3.6908946,,Point,LA,GRID,NIPCO Filling Station,LASIUI04,bd42ac98-8ae9-4515-9e0e-54107087ea57
6.6555033,3.4762283,,Point,LA,GRID,Ytk Petroleum Station,LASIKU06,bd5663d3-d355-49c3-967f-e8da4faf5809
6.5263683,3.2948417,,Point,LA,GRID,Revonia Oil,LASOIO03,bdad6f1a-1adf-409d-bb16-891535c2ad11
6.52841,3.31801,,Point,LA,GRID,Total Filling Station 1,LASOIO14,bdda3233-cd93-4b32-9b75-67f74587d3ac
6.5420677,3.2810866,,Point,LA,GRID,Mobil Filling Station,LASAMO18,be71273a-01af-42ec-a08a-3fcae0fdae42
6.5338634,3.3913105,,Point,LA,GRID,Majok,LASSMU02,be98026f-1d05-41a0-8324-6885a4ff0d3e
6.5773276,3.2824972,,Point,LA,GRID,Firstroyal Filling Station,LASAMO36,bf9996a8-7894-4447-a896-aa609c8a7e6b
6.5190498,3.2534901,,Point,LA,GRID,Forte Oil,LASAMO24,c01876e6-7d7d-4842-9b25-60f73f26fecd
6.5430547,3.3430053,,Point,LA,GRID,Fo Filling Station,LASMUN19,c0e12322-05a3-4314-b892-052628266c1f
6.4631583,2.9717317,,Point,LA,GRID,Sauril Oil and Gas,LASBDY07,c108a889-f8d3-4ec3-8925-26f180f0aff8
6.6650785,3.2796885,,Point,LA,GRID,Energy Base Oil,LASAMO06,c10e1659-0571-49b0-8b86-40fc9def856a
6.58973,3.6029783,,Point,LA,GRID,Shozlpg Filling Station,LASIKU24,c12c24e1-5364-44ac-864e-7c9f7245ce87
6.4955,3.1255367,,Point,LA,GRID,Treasure Base Petroleum,LASOJO06,c13ac44c-31f5-4626-9770-9f941ad734eb
6.4379689,3.9372267,,Point,LA,GRID,SSI Oil and Gas,LASIUI08,c1874cc4-2dfb-40ac-897f-980a27a32adc
6.6810223,3.2707819,,Point,LA,GRID,Ayomide Filling Station,LASIOE03,c187b5ac-788c-45dd-9324-9f6275e344d8
6.5658173,3.2511829,,Point,LA,GRID,Oando Filling Station 2,LASAMO25,c20f3bd4-5c78-478c-a3f4-440859ee15db
6.5626852,3.2806606,,Point,LA,GRID,Kings Petroleum,LASAMO22,c22f94f7-0cee-4bfc-879e-b6e37ae97e6a
6.5524917,3.2532683,,Point,LA,GRID,Oando Filling Station 1,LASAMO25,c2513937-8a18-44b6-882f-bd1ec5b1dbb1
6.4347855,2.9861792,,Point,LA,GRID,Richard Oil Service Station,LASBDY04,c42a60eb-987a-49de-9e6e-da6bbebc7e14
6.5175633,3.2564283,,Point,LA,GRID,Omo Owo Petroleum,LASAMO24,c4697f25-6073-46e6-b7d9-9241745f9fde
6.6405942,3.2823736,,Point,LA,GRID,Toyapa Oil and Gas,LASAMO06,c46b8b99-8da4-46fe-b3c3-dc778ef87a34
6.4697696,3.705142,,Point,LA,GRID,Forte Oil,LASIUI04,c497539f-47a7-4fa9-88d3-b82cf6cdfb08
